ds,cutoff,y,AutoARIMA,AutoETS,SeasonalNaive
2017-07-18,2017-07-14,8.655214,8.901654,8.739713,8.662159
2017-07-19,2017-07-14,8.772301,8.910582,8.8391285,8.680162
2017-07-20,2017-07-14,8.668368,8.901974,8.702712,8.785081
2017-07-21,2017-07-14,8.802672,8.925449,8.927542,8.872908
2017-07-22,2017-07-14,8.985696,8.95114,9.144737,9.0746355
2017-07-23,2017-07-14,9.15144,8.96431,9.150415,9.202309
2017-07-24,2017-07-14,8.921858,8.931449,8.967592,8.887652
2017-07-25,2017-07-14,8.599326,8.904741,8.7388315,8.662159
2017-07-26,2017-07-14,8.66768,8.903407,8.838424,8.680162
2017-07-27,2017-07-14,8.502688,8.922961,8.7021475,8.785081
2017-07-28,2017-07-14,8.92758,8.928222,8.92709,8.872908
2017-07-29,2017-07-14,9.069353,8.937832,9.144376,9.0746355
2017-07-30,2017-07-14,9.152393,8.939587,9.1501255,9.202309
2017-07-31,2017-07-30,8.8236475,8.929118,8.906243,8.921858
2017-08-01,2017-07-30,8.875147,8.835528,8.670218,8.599326
2017-08-02,2017-07-30,8.875008,8.859289,8.773405,8.66768
2017-08-03,2017-07-30,8.50593,8.820076,8.635611,8.502688
2017-08-04,2017-07-30,8.830981,8.899857,8.874628,8.92758
2017-08-05,2017-07-30,8.921991,8.936541,9.081396,9.069353
2017-08-06,2017-07-30,9.1038685,8.964788,9.113538,9.152393
2017-08-07,2017-07-30,8.814924,8.913664,8.905664,8.921858
2017-08-08,2017-07-30,8.607217,8.870861,8.669752,8.599326
2017-08-09,2017-07-30,8.623893,8.879418,8.77303,8.66768
2017-08-10,2017-07-30,8.618304,8.8542595,8.635308,8.502688
2017-08-11,2017-07-30,8.809415,8.913071,8.874385,8.92758
2017-08-12,2017-07-30,8.805076,8.928044,9.081201,9.069353
2017-08-13,2017-07-30,8.878916,8.936115,9.11338,9.152393
2017-08-14,2017-07-30,8.72502,8.911038,8.905538,8.921858
2017-08-15,2017-07-30,8.669228,8.905658,8.66965,8.599326
2017-06-29,2017-06-28,8.748464,9.002572,8.901809,8.692658
2017-06-30,2017-06-28,8.994172,9.058879,9.027979,9.0193
2017-07-01,2017-06-28,9.355133,9.076925,9.159707,9.082848
2017-07-02,2017-06-28,9.493638,9.074136,9.152789,9.288135
2017-07-03,2017-06-28,9.202309,9.040846,9.149385,8.882392
2017-07-04,2017-06-28,9.045348,9.01915,8.965087,8.816705
2017-07-05,2017-06-28,9.147933,9.044939,9.020925,8.960853
2017-07-06,2017-06-28,8.799662,9.024992,8.901674,8.692658
2017-07-07,2017-06-28,9.018575,9.050301,9.027871,9.0193
2017-07-08,2017-06-28,9.1226015,9.054659,9.15962,9.082848
2017-07-09,2017-06-28,9.239122,9.071642,9.1527195,9.288135
2017-07-10,2017-06-28,9.011157,9.040126,9.14933,8.882392
2017-07-11,2017-06-28,8.8371,9.035468,8.965042,8.816705
2017-07-12,2017-06-28,8.953511,9.046701,9.020888,8.960853
2017-07-13,2017-06-28,8.723068,9.052776,8.901645,8.692658
2017-07-14,2017-06-28,9.00036,9.053916,9.027848,9.0193
2017-07-15,2017-07-14,9.134107,9.078045,9.176263,9.1226015
2017-07-16,2017-07-14,9.249369,9.100085,9.185443,9.239122
2017-07-17,2017-07-14,9.117238,9.061162,9.134368,9.011157
2017-07-18,2017-07-14,8.872767,9.034682,8.952043,8.8371
2017-07-19,2017-07-14,8.980927,9.050757,9.0241585,8.953511
2017-07-20,2017-07-14,8.811503,9.006926,8.87124,8.723068
2017-07-21,2017-07-14,8.922658,9.045394,9.031136,9.00036
2017-07-22,2017-07-14,8.960981,9.055739,9.176075,9.1226015
2017-07-23,2017-07-14,9.168372,9.06343,9.185293,9.239122
2017-07-24,2017-07-14,8.957768,9.0484,9.134248,9.011157
2017-07-25,2017-07-14,8.784927,9.0349,8.951946,8.8371
2017-07-26,2017-07-14,8.868977,9.043326,9.024081,8.953511
2017-07-27,2017-07-14,8.663369,9.026996,8.871178,8.723068
2017-07-28,2017-07-14,8.908694,9.047935,9.031086,9.00036
2017-07-29,2017-07-14,8.978408,9.051647,9.176035,9.1226015
2017-07-30,2017-07-14,9.106091,9.051943,9.185261,9.239122
2017-07-31,2017-07-30,9.076123,9.035495,9.120344,8.957768
2017-08-01,2017-07-30,9.144948,8.997498,8.935883,8.784927
2017-08-02,2017-07-30,9.109967,9.011926,8.9945135,8.868977
2017-08-03,2017-07-30,8.744806,8.983884,8.853318,8.663369
2017-08-04,2017-07-30,9.005159,9.011382,8.992245,8.908694
2017-08-05,2017-07-30,9.037295,9.019161,9.1238785,8.978408
2017-08-06,2017-07-30,9.196951,9.045289,9.148656,9.106091
2017-08-07,2017-07-30,9.003316,9.024956,9.12004,8.957768
2017-08-08,2017-07-30,8.76202,9.01219,8.935638,8.784927
2017-08-09,2017-07-30,8.848797,9.018053,8.994318,8.868977
2017-08-10,2017-07-30,8.66768,9.002723,8.853162,8.663369
2017-08-11,2017-07-30,8.946505,9.021372,8.99212,8.908694
2017-08-12,2017-07-30,8.858085,9.026447,9.123779,8.978408
2017-08-13,2017-07-30,8.943245,9.035428,9.148576,9.106091
2017-08-14,2017-07-30,8.904766,9.031284,9.119976,8.957768
2017-08-15,2017-07-30,8.853951,9.03051,8.935588,8.784927
2017-06-29,2017-06-28,0.6931472,1.4064696,1.4165139,1.609438
2017-06-30,2017-06-28,1.0986123,1.3461848,1.247699,1.3862944
2017-07-01,2017-06-28,0.0,1.305545,1.2998542,1.0986123
2017-07-02,2017-06-28,1.3862944,1.305545,1.5940018,1.0986123
2017-07-03,2017-06-28,0.6931472,1.3777076,1.5383351,1.609438
2017-07-04,2017-06-28,1.3862944,1.305545,1.2126206,1.0986123
2017-07-05,2017-06-28,1.0986123,1.3461848,1.2066134,1.3862944
2017-07-06,2017-06-28,0.0,1.3490349,1.4165139,1.609438
2017-07-07,2017-06-28,1.0986123,1.3405187,1.247699,1.3862944
2017-07-08,2017-06-28,0.0,1.3347776,1.2998542,1.0986123
2017-07-09,2017-06-28,1.3862944,1.3347776,1.5940018,1.0986123
2017-07-10,2017-06-28,1.3862944,1.3449718,1.5383351,1.609438
2017-07-11,2017-06-28,0.6931472,1.3347776,1.2126206,1.0986123
2017-07-12,2017-06-28,0.6931472,1.3405187,1.2066134,1.3862944
2017-07-13,2017-06-28,1.3862944,1.3409213,1.4165139,1.609438
2017-07-14,2017-06-28,0.0,1.3397182,1.247699,1.3862944
2017-07-15,2017-07-14,0.0,0.45842424,0.57113373,0.0
2017-07-16,2017-07-14,1.0986123,0.73127484,0.9661401,1.3862944
2017-07-17,2017-07-14,1.0986123,0.73127484,0.8863691,1.3862944
2017-07-18,2017-07-14,0.6931472,0.63315725,0.58898693,0.6931472
2017-07-19,2017-07-14,0.0,0.63315725,0.5590928,0.6931472
2017-07-20,2017-07-14,0.6931472,0.73127484,0.7080752,1.3862944
2017-07-21,2017-07-14,2.3978953,0.5350396,0.5752852,0.0
2017-07-22,2017-07-14,0.6931472,0.5999313,0.57113373,0.0
2017-07-23,2017-07-14,0.6931472,0.63855433,0.9661401,1.3862944
2017-07-24,2017-07-14,1.0986123,0.63855433,0.8863691,1.3862944
2017-07-25,2017-07-14,0.0,0.62466544,0.58898693,0.6931472
2017-07-26,2017-07-14,0.6931472,0.62466544,0.5590928,0.6931472
2017-07-27,2017-07-14,4.26268,0.63855433,0.7080752,1.3862944
2017-07-28,2017-07-14,5.26269,0.6107765,0.5752852,0.0
2017-07-29,2017-07-14,5.820083,0.61996216,0.57113373,0.0
2017-07-30,2017-07-14,5.7300997,0.6254294,0.9661401,1.3862944
2017-07-31,2017-07-30,5.7203116,4.8950515,5.0953307,1.0986123
2017-08-01,2017-07-30,5.826,4.4898915,4.751663,0.0
2017-08-02,2017-07-30,6.0137153,4.781629,4.7470193,0.6931472
2017-08-03,2017-07-30,5.5134287,5.373235,5.062386,4.26268
2017-08-04,2017-07-30,5.894403,5.64567,4.9867134,5.26269
2017-08-05,2017-07-30,6.061457,5.7158732,4.831217,5.820083
2017-08-06,2017-07-30,5.8777356,5.711073,5.2043138,5.7300997
2017-08-07,2017-07-30,5.7776523,5.5518074,5.0953307,1.0986123
2017-08-08,2017-07-30,5.9295893,5.454407,4.751663,0.0
2017-08-09,2017-07-30,5.575949,5.534526,4.7470193,0.6931472
2017-08-10,2017-07-30,5.1059456,5.628578,5.062386,4.26268
2017-08-11,2017-07-30,5.583496,5.7029567,4.9867134,5.26269
2017-08-12,2017-07-30,5.560682,5.700442,4.831217,5.820083
2017-08-13,2017-07-30,5.273,5.711262,5.2043138,5.7300997
2017-08-14,2017-07-30,5.7203116,5.672397,5.0953307,1.0986123
2017-08-15,2017-07-30,5.26269,5.656774,4.751663,0.0
2017-06-29,2017-06-28,7.493317,7.7508535,7.6026096,7.2875605
2017-06-30,2017-06-28,7.7579064,7.9006295,7.84939,7.8143997
2017-07-01,2017-06-28,8.304495,8.04496,8.145027,8.263075
2017-07-02,2017-06-28,8.417151,8.077435,8.242869,8.368462
2017-07-03,2017-06-28,7.9116907,7.9042253,7.91343,7.8826923
2017-07-04,2017-06-28,7.7450027,7.844496,7.7626967,7.6704288
2017-07-05,2017-06-28,7.8508825,7.8673825,7.8064504,7.7270947
2017-07-06,2017-06-28,7.5898414,7.768434,7.60228,7.2875605
2017-07-07,2017-06-28,7.8508825,7.8961954,7.849126,7.8143997
2017-07-08,2017-06-28,8.041413,8.007616,8.144815,8.263075
2017-07-09,2017-06-28,8.276903,8.033565,8.242701,8.368462
2017-07-10,2017-06-28,7.8520503,7.9102917,7.9132943,7.8826923
2017-07-11,2017-06-28,7.5807,7.8589125,7.762588,7.6704288
2017-07-12,2017-06-28,7.7828074,7.87371,7.806363,7.7270947
2017-07-13,2017-06-28,7.6430035,7.862999,7.6022105,7.2875605
2017-07-14,2017-06-28,7.785305,7.9125953,7.84907,7.8143997
2017-07-15,2017-07-14,8.095599,7.9884787,8.13251,8.041413
2017-07-16,2017-07-14,8.280965,8.053215,8.24564,8.276903
2017-07-17,2017-07-14,7.7761154,7.8863482,7.885311,7.8520503
2017-07-18,2017-07-14,7.7217917,7.8106427,7.7255983,7.5807
2017-07-19,2017-07-14,7.846199,7.863419,7.789664,7.7828074
2017-07-20,2017-07-14,7.744137,7.7894855,7.57615,7.6430035
2017-07-21,2017-07-14,7.8995247,7.863811,7.819948,7.785305
2017-07-22,2017-07-14,8.142936,7.9336224,8.132324,8.041413
2017-07-23,2017-07-14,8.210396,7.9907007,8.245489,8.276903
2017-07-24,2017-07-14,7.7630215,7.8798776,7.8851895,7.8520503
2017-07-25,2017-07-14,7.7714887,7.8139334,7.7255006,7.5807
2017-07-26,2017-07-14,7.6420445,7.862484,7.789585,7.7828074
2017-07-27,2017-07-14,7.589336,7.8230352,7.576086,7.6430035
2017-07-28,2017-07-14,7.8567066,7.8630433,7.8198967,7.785305
2017-07-29,2017-07-14,8.223627,7.914476,8.132282,8.041413
2017-07-30,2017-07-14,8.314832,7.9363227,8.245456,8.276903
2017-07-31,2017-07-30,7.872836,7.8860483,7.8716226,7.7630215
2017-08-01,2017-07-30,7.977625,7.854897,7.738371,7.7714887
2017-08-02,2017-07-30,7.868254,7.8576407,7.7917624,7.6420445
2017-08-03,2017-07-30,7.5522375,7.828759,7.599183,7.589336
2017-08-04,2017-07-30,8.011686,7.9019146,7.8397336,7.8567066
2017-08-05,2017-07-30,7.8244457,8.008366,8.150212,8.223627
2017-08-06,2017-07-30,8.183118,8.036219,8.265627,8.314832
2017-08-07,2017-07-30,7.6029005,7.8791904,7.8718414,7.7630215
2017-08-08,2017-07-30,7.550661,7.875987,7.7385454,7.7714887
2017-08-09,2017-07-30,7.6113477,7.850495,7.7919025,7.6420445
2017-08-10,2017-07-30,7.5267177,7.8353972,7.599295,7.589336
2017-08-11,2017-07-30,7.623642,7.900448,7.839823,7.8567066
2017-08-12,2017-07-30,7.714231,7.9906716,8.150284,8.223627
2017-08-13,2017-07-30,7.959975,8.013317,8.265684,8.314832
2017-08-14,2017-07-30,7.7323694,7.9027505,7.871887,7.7630215
2017-08-15,2017-07-30,7.4616404,7.896008,7.738582,7.7714887
2017-06-29,2017-06-28,7.781556,8.095884,7.973003,7.698936
2017-06-30,2017-06-28,8.107118,8.146377,8.128414,8.028129
2017-07-01,2017-06-28,8.52238,8.209161,8.369647,8.509362
2017-07-02,2017-06-28,8.576782,8.213283,8.425418,8.5842905
2017-07-03,2017-06-28,8.241966,8.15914,8.231647,7.9956436
2017-07-04,2017-06-28,8.114325,8.160675,8.12552,8.1934
2017-07-05,2017-06-28,8.212839,8.149184,8.143586,8.075272
2017-07-06,2017-06-28,7.911324,8.117052,7.972796,7.698936
2017-07-07,2017-06-28,8.1727295,8.150726,8.128249,8.028129
2017-07-08,2017-06-28,8.35585,8.193877,8.369514,8.509362
2017-07-09,2017-06-28,8.471358,8.197152,8.425312,8.5842905
2017-07-10,2017-06-28,8.049108,8.145668,8.231562,7.9956436
2017-07-11,2017-06-28,7.8872085,8.16856,8.125452,8.1934
2017-07-12,2017-06-28,7.9215355,8.153773,8.143532,8.075272
2017-07-13,2017-06-28,7.871311,8.16097,7.972752,7.698936
2017-07-14,2017-06-28,7.99362,8.162051,8.128214,8.028129
2017-07-15,2017-07-14,8.139441,8.0542145,8.381853,8.35585
2017-07-16,2017-07-14,8.424859,8.068991,8.443155,8.471358
2017-07-17,2017-07-14,8.053887,8.012052,8.212357,8.049108
2017-07-18,2017-07-14,8.067776,7.98462,8.10578,7.8872085
2017-07-19,2017-07-14,8.051023,7.9990683,8.132401,7.9215355
2017-07-20,2017-07-14,8.064951,7.973986,7.9464455,7.871311
2017-07-21,2017-07-14,8.171317,8.001012,8.120767,7.99362
2017-07-22,2017-07-14,8.328451,8.013521,8.381636,8.35585
2017-07-23,2017-07-14,8.429454,8.024517,8.44298,8.471358
2017-07-24,2017-07-14,8.093462,7.989385,8.212214,8.049108
2017-07-25,2017-07-14,8.087641,7.9717607,8.105665,7.8872085
2017-07-26,2017-07-14,7.9592757,7.9758196,8.132309,7.9215355
2017-07-27,2017-07-14,7.860571,7.9752445,7.946371,7.871311
2017-07-28,2017-07-14,8.106816,7.982988,8.120707,7.99362
2017-07-29,2017-07-14,8.280965,7.984594,8.381587,8.35585
2017-07-30,2017-07-14,8.391403,7.984674,8.442941,8.471358
2017-07-31,2017-07-30,8.059277,8.203394,8.1979685,8.093462
2017-08-01,2017-07-30,8.338784,8.191767,8.102938,8.087641
2017-08-02,2017-07-30,8.203304,8.177853,8.115575,7.9592757
2017-08-03,2017-07-30,7.9175363,8.173436,7.94957,7.860571
2017-08-04,2017-07-30,8.412277,8.200665,8.12172,8.106816
2017-08-05,2017-07-30,8.210939,8.227246,8.354978,8.280965
2017-08-06,2017-07-30,8.547723,8.240501,8.4335165,8.391403
2017-08-07,2017-07-30,7.939872,8.201568,8.197868,8.093462
2017-08-08,2017-07-30,7.94094,8.201058,8.102858,8.087641
2017-08-09,2017-07-30,7.886081,8.187874,8.11551,7.9592757
2017-08-10,2017-07-30,7.8216434,8.177581,7.949518,7.860571
2017-08-11,2017-07-30,7.9529667,8.201129,8.121678,8.106816
2017-08-12,2017-07-30,7.9645033,8.216615,8.354944,8.280965
2017-08-13,2017-07-30,8.130942,8.2244625,8.43349,8.391403
2017-08-14,2017-07-30,7.9197197,8.2109165,8.197847,8.093462
2017-08-15,2017-07-30,7.916443,8.209237,8.10284,8.087641
2017-06-29,2017-06-28,0.0,0.044112425,0.052445337,0.0
2017-06-30,2017-06-28,0.6931472,0.065879494,-0.01966838,0.0
2017-07-01,2017-06-28,0.0,0.07240807,0.043701082,0.0
2017-07-02,2017-06-28,0.0,0.06639022,0.022706073,0.0
2017-07-03,2017-06-28,0.0,0.042287193,0.07426386,0.0
2017-07-04,2017-06-28,0.0,0.042529643,0.053618837,0.0
2017-07-05,2017-06-28,0.0,0.043106522,0.038868442,0.0
2017-07-06,2017-06-28,0.0,0.051615983,0.052445337,0.0
2017-07-07,2017-06-28,0.0,0.06653741,-0.01966838,0.0
2017-07-08,2017-06-28,0.0,0.070615165,0.043701082,0.0
2017-07-09,2017-06-28,0.0,0.064549334,0.022706073,0.0
2017-07-10,2017-06-28,0.0,0.045453496,0.07426386,0.0
2017-07-11,2017-06-28,0.0,0.04552935,0.053618837,0.0
2017-07-12,2017-06-28,0.0,0.045900024,0.038868442,0.0
2017-07-13,2017-06-28,0.0,0.052533858,0.052445337,0.0
2017-07-14,2017-06-28,0.0,0.064194724,-0.01966838,0.0
2017-07-15,2017-07-14,0.0,0.031071339,0.037359357,0.0
2017-07-16,2017-07-14,0.0,0.034977354,0.016413683,0.0
2017-07-17,2017-07-14,0.0,0.034803763,0.06760398,0.0
2017-07-18,2017-07-14,0.0,0.034803763,0.047095377,0.0
2017-07-19,2017-07-14,0.0,0.034803763,0.032553334,0.0
2017-07-20,2017-07-14,0.0,0.034803748,0.045764387,0.0
2017-07-21,2017-07-14,0.0,0.03137625,-0.022365453,0.0
2017-07-22,2017-07-14,0.0,0.03695596,0.037359357,0.0
2017-07-23,2017-07-14,0.0,0.03724667,0.016413683,0.0
2017-07-24,2017-07-14,0.0,0.037222717,0.06760398,0.0
2017-07-25,2017-07-14,0.0,0.037222717,0.047095377,0.0
2017-07-26,2017-07-14,0.0,0.037222717,0.032553334,0.0
2017-07-27,2017-07-14,0.0,0.03722272,0.045764387,0.0
2017-07-28,2017-07-14,0.0,0.036352813,-0.022365453,0.0
2017-07-29,2017-07-14,0.0,0.0384006,0.037359357,0.0
2017-07-30,2017-07-14,0.0,0.03854228,0.016413683,0.0
2017-07-31,2017-07-30,0.0,0.015083952,0.04713957,0.0
2017-08-01,2017-07-30,0.0,0.016095594,0.02681985,0.0
2017-08-02,2017-07-30,0.0,0.016095594,0.012250084,0.0
2017-08-03,2017-07-30,0.0,0.016095595,0.02549984,0.0
2017-08-04,2017-07-30,0.0,0.016269833,-0.042277887,0.0
2017-08-05,2017-07-30,0.0,0.01609585,0.017090755,0.0
2017-08-06,2017-07-30,0.0,0.016095655,-0.003413079,0.0
2017-08-07,2017-07-30,0.0,0.017142892,0.04713957,0.0
2017-08-08,2017-07-30,0.0,0.01721313,0.02681985,0.0
2017-08-09,2017-07-30,0.0,0.01721313,0.012250084,0.0
2017-08-10,2017-07-30,0.0,0.01721313,0.02549984,0.0
2017-08-11,2017-07-30,0.0,0.017237218,-0.042277887,0.0
2017-08-12,2017-07-30,0.0,0.017213117,0.017090755,0.0
2017-08-13,2017-07-30,0.6931472,0.017213413,-0.003413079,0.0
2017-08-14,2017-07-30,0.0,0.01778577,0.04713957,0.0
2017-08-15,2017-07-30,0.0,0.017824177,0.02681985,0.0
2017-06-29,2017-06-28,8.163086,8.240227,8.089706,8.018296
2017-06-30,2017-06-28,8.373553,8.3805895,8.289492,8.2212105
2017-07-01,2017-06-28,8.876964,8.537438,8.697786,8.695339
2017-07-02,2017-06-28,9.035987,8.574337,8.704219,8.885856
2017-07-03,2017-06-28,8.448272,8.346306,8.358882,8.1318245
2017-07-04,2017-06-28,8.454467,8.334893,8.198658,8.130648
2017-07-05,2017-06-28,8.41516,8.316736,8.181353,8.071531
2017-07-06,2017-06-28,8.287025,8.30198,8.08267,8.018296
2017-07-07,2017-06-28,8.388451,8.365952,8.283831,8.2212105
2017-07-08,2017-06-28,8.782936,8.484378,8.693233,8.695339
2017-07-09,2017-06-28,8.755265,8.527224,8.700555,8.885856
2017-07-10,2017-06-28,8.408048,8.34277,8.355934,8.1318245
2017-07-11,2017-06-28,8.190077,8.340476,8.196287,8.130648
2017-07-12,2017-06-28,8.234035,8.325964,8.179444,8.071531
2017-07-13,2017-06-28,8.1155205,8.355296,8.081135,8.018296
2017-07-14,2017-06-28,8.361007,8.3935375,8.282596,8.2212105
2017-07-15,2017-07-14,8.752582,8.57631,8.780044,8.782936
2017-07-16,2017-07-14,8.871926,8.607805,8.796117,8.755265
2017-07-17,2017-07-14,8.421343,8.433493,8.425535,8.408048
2017-07-18,2017-07-14,8.3968315,8.395133,8.275969,8.190077
2017-07-19,2017-07-14,8.320935,8.395654,8.262164,8.234035
2017-07-20,2017-07-14,8.314832,8.349687,8.163892,8.1155205
2017-07-21,2017-07-14,8.385945,8.413662,8.362776,8.361007
2017-07-22,2017-07-14,8.749891,8.527981,8.779333,8.782936
2017-07-23,2017-07-14,8.902592,8.528438,8.7955475,8.755265
2017-07-24,2017-07-14,8.321665,8.43058,8.425079,8.408048
2017-07-25,2017-07-14,8.313852,8.382075,8.275603,8.190077
2017-07-26,2017-07-14,8.175829,8.390545,8.261871,8.234035
2017-07-27,2017-07-14,8.276903,8.359605,8.163657,8.1155205
2017-07-28,2017-07-14,8.573195,8.418011,8.362588,8.361007
2017-07-29,2017-07-14,8.896725,8.479824,8.779182,8.782936
2017-07-30,2017-07-14,8.952476,8.485908,8.795427,8.755265
2017-07-31,2017-07-30,8.408271,8.491131,8.47055,8.321665
2017-08-01,2017-07-30,8.602636,8.44978,8.34409,8.313852
2017-08-02,2017-07-30,8.525757,8.405444,8.314499,8.175829
2017-08-03,2017-07-30,8.23695,8.422114,8.240449,8.276903
2017-08-04,2017-07-30,8.215817,8.489721,8.435988,8.573195
2017-08-05,2017-07-30,8.724857,8.618458,8.837309,8.896725
2017-08-06,2017-07-30,8.621013,8.657879,8.874139,8.952476
2017-08-07,2017-07-30,8.297045,8.462422,8.47065,8.321665
2017-08-08,2017-07-30,8.17892,8.453381,8.344171,8.313852
2017-08-09,2017-07-30,8.1656475,8.418853,8.314563,8.175829
2017-08-10,2017-07-30,8.259459,8.441255,8.2405,8.276903
2017-08-11,2017-07-30,8.358197,8.5103445,8.436029,8.573195
2017-08-12,2017-07-30,8.365439,8.595806,8.837342,8.896725
2017-08-13,2017-07-30,8.434029,8.613678,8.874165,8.952476
2017-08-14,2017-07-30,8.272571,8.489644,8.470671,8.321665
2017-08-15,2017-07-30,8.205765,8.480074,8.344188,8.313852
2017-06-29,2017-06-28,8.476996,8.655102,8.580741,8.383204
2017-06-30,2017-06-28,8.805375,8.708021,8.745483,8.67163
2017-07-01,2017-06-28,9.380336,8.760268,9.03764,9.087269
2017-07-02,2017-06-28,9.404509,8.769778,9.01273,9.168685
2017-07-03,2017-06-28,8.890549,8.691556,8.8605385,8.637107
2017-07-04,2017-06-28,8.7923975,8.684741,8.679022,8.579604
2017-07-05,2017-06-28,8.803123,8.695578,8.666477,8.611412
2017-07-06,2017-06-28,8.693497,8.673596,8.580591,8.383204
2017-07-07,2017-06-28,8.815222,8.700303,8.745363,8.67163
2017-07-08,2017-06-28,9.081597,8.735445,9.037543,9.087269
2017-07-09,2017-06-28,9.1282625,8.74318,9.012652,9.168685
2017-07-10,2017-06-28,8.839131,8.698204,8.8604765,8.637107
2017-07-11,2017-06-28,8.669571,8.692615,8.678972,8.579604
2017-07-12,2017-06-28,8.685416,8.695724,8.666437,8.611412
2017-07-13,2017-06-28,8.5542965,8.7024145,8.580559,8.383204
2017-07-14,2017-06-28,8.708805,8.703398,8.7453375,8.67163
2017-07-15,2017-07-14,8.994297,8.805124,9.063529,9.081597
2017-07-16,2017-07-14,9.004177,8.810871,9.044654,9.1282625
2017-07-17,2017-07-14,8.832587,8.748486,8.857251,8.839131
2017-07-18,2017-07-14,8.692154,8.725,8.682964,8.669571
2017-07-19,2017-07-14,8.707152,8.726157,8.674663,8.685416
2017-07-20,2017-07-14,8.70118,8.708564,8.5784645,8.5542965
2017-07-21,2017-07-14,8.685754,8.726553,8.751703,8.708805
2017-07-22,2017-07-14,9.036582,8.747374,9.063551,9.081597
2017-07-23,2017-07-14,9.142169,8.75121,9.044672,9.1282625
2017-07-24,2017-07-14,8.79921,8.730797,8.857265,8.839131
2017-07-25,2017-07-14,8.792702,8.71522,8.682976,8.669571
2017-07-26,2017-07-14,8.660081,8.716497,8.674671,8.685416
2017-07-27,2017-07-14,8.664406,8.705133,8.578471,8.5542965
2017-07-28,2017-07-14,8.865735,8.717107,8.751709,8.708805
2017-07-29,2017-07-14,9.171911,8.719824,9.063556,9.081597
2017-07-30,2017-07-14,9.128154,8.719907,9.044676,9.1282625
2017-07-31,2017-07-30,8.917713,8.974594,8.856116,8.79921
2017-08-01,2017-07-30,8.951699,8.948879,8.692707,8.792702
2017-08-02,2017-07-30,8.983565,8.937755,8.677812,8.660081
2017-08-03,2017-07-30,8.731498,8.940284,8.593049,8.664406
2017-08-04,2017-07-30,8.706325,8.954737,8.756135,8.865735
2017-08-05,2017-07-30,9.105758,9.009806,9.064884,9.171911
2017-08-06,2017-07-30,9.031333,9.015028,9.053265,9.128154
2017-08-07,2017-07-30,8.838841,8.973099,8.8563595,8.79921
2017-08-08,2017-07-30,8.642415,8.9736395,8.692902,8.792702
2017-08-09,2017-07-30,8.642239,8.96005,8.677967,8.660081
2017-08-10,2017-07-30,8.653122,8.961522,8.593173,8.664406
2017-08-11,2017-07-30,8.826,8.9808655,8.756235,8.865735
2017-08-12,2017-07-30,8.732788,9.006552,9.064964,9.171911
2017-08-13,2017-07-30,8.878916,9.00116,9.0533285,9.128154
2017-08-14,2017-07-30,8.7064905,8.989733,8.85641,8.79921
2017-08-15,2017-07-30,8.639057,8.988143,8.692943,8.792702
2017-06-29,2017-06-28,0.6931472,0.44788125,0.07582641,0.0
2017-06-30,2017-06-28,1.0986123,0.6176156,0.5246665,1.3862944
2017-07-01,2017-06-28,1.609438,0.7016803,0.77583563,1.609438
2017-07-02,2017-06-28,0.6931472,0.76273423,1.0491837,1.7917595
2017-07-03,2017-06-28,0.0,0.7010644,0.7442136,0.6931472
2017-07-04,2017-06-28,1.3862944,0.5305795,0.47998443,0.6931472
2017-07-05,2017-06-28,1.0986123,0.61031866,0.44368738,0.0
2017-07-06,2017-06-28,0.6931472,0.4472117,0.07582641,0.0
2017-07-07,2017-06-28,0.0,0.6694131,0.5246665,1.3862944
2017-07-08,2017-06-28,0.6931472,0.6784162,0.77583563,1.609438
2017-07-09,2017-06-28,1.7917595,0.7033668,1.0491837,1.7917595
2017-07-10,2017-06-28,0.0,0.5424172,0.7442136,0.6931472
2017-07-11,2017-06-28,1.0986123,0.5730847,0.47998443,0.6931472
2017-07-12,2017-06-28,1.0986123,0.4702629,0.44368738,0.0
2017-07-13,2017-06-28,0.6931472,0.56036913,0.07582641,0.0
2017-07-14,2017-06-28,0.0,0.54915553,0.5246665,1.3862944
2017-07-15,2017-07-14,1.3862944,0.5741289,0.8769619,0.6931472
2017-07-16,2017-07-14,0.6931472,0.62826127,1.1249942,1.7917595
2017-07-17,2017-07-14,1.3862944,0.41879082,0.6901064,0.0
2017-07-18,2017-07-14,0.0,0.6859938,0.67984784,1.0986123
2017-07-19,2017-07-14,1.609438,0.70881593,0.58614576,1.0986123
2017-07-20,2017-07-14,1.3862944,0.5640014,0.22722362,0.6931472
2017-07-21,2017-07-14,1.0986123,0.40084323,0.49414235,0.0
2017-07-22,2017-07-14,0.0,0.5042362,0.8769619,0.6931472
2017-07-23,2017-07-14,1.609438,0.69354784,1.1249942,1.7917595
2017-07-24,2017-07-14,1.0986123,0.4766184,0.6901064,0.0
2017-07-25,2017-07-14,0.0,0.60521173,0.67984784,1.0986123
2017-07-26,2017-07-14,0.0,0.60933083,0.58614576,1.0986123
2017-07-27,2017-07-14,1.0986123,0.5601428,0.22722362,0.6931472
2017-07-28,2017-07-14,0.0,0.47290093,0.49414235,0.0
2017-07-29,2017-07-14,2.3025851,0.53615993,0.8769619,0.6931472
2017-07-30,2017-07-14,1.609438,0.531303,1.1249942,1.7917595
2017-07-31,2017-07-30,1.0986123,1.5200263,1.2585732,1.0986123
2017-08-01,2017-07-30,5.7838254,0.8713516,1.0540092,0.0
